"scope","path","kind","workspace_state","root_state","canonical_state","workspace_disposition","root_disposition","canonical_capability","retained_destination","required_evidence"
"workspace_and_root_mirror","map_concepts.py","build_or_evaluation_tool","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","map_concepts.py","SHA-256 and consumer/provenance audit for map_concepts.py before workspace deletion"
"workspace_and_root_mirror","math_grade.py","runtime_or_support_code","present","byte_identical","byte_identical","discard_duplicate_canonical_present","discard_duplicate_behavior_after_caller_migration","cloud_run_service/math_grade.py (byte-identical capability)","cloud_run_service/math_grade.py","canonical test/oracle passes and no caller resolves root/workspace math_grade.py"
"workspace_and_root_mirror","mathtext.py","runtime_or_support_code","present","byte_identical","byte_identical","discard_duplicate_canonical_present","discard_duplicate_behavior_after_caller_migration","cloud_run_service/mathtext.py (byte-identical capability)","cloud_run_service/mathtext.py","canonical test/oracle passes and no caller resolves root/workspace mathtext.py"
"workspace_and_root_mirror","minilm_exemplar_dataset_100_v3.csv","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","minilm_exemplar_dataset_100_v3.csv","SHA-256 and consumer/provenance audit for minilm_exemplar_dataset_100_v3.csv before workspace deletion"
"workspace_and_root_mirror","models/concept_resolver/concepts_meta.json","data_or_visual_asset","present","byte_identical","byte_identical","discard_duplicate_canonical_present","retain_outside_runtime","cloud_run_service/models/concept_resolver/concepts_meta.json (byte-identical capability)","models/concept_resolver/concepts_meta.json","SHA-256 and consumer/provenance audit for models/concept_resolver/concepts_meta.json before workspace deletion"
"workspace_and_root_mirror","models/concept_resolver/config.json","data_or_visual_asset","present","byte_identical","byte_identical","discard_duplicate_canonical_present","retain_outside_runtime","cloud_run_service/models/concept_resolver/config.json (byte-identical capability)","models/concept_resolver/config.json","SHA-256 and consumer/provenance audit for models/concept_resolver/config.json before workspace deletion"
"workspace_and_root_mirror","models/exemplar_classifier/_old_splits/splits.frozen_curated.json","data_or_visual_asset","present","absent","byte_identical","discard_duplicate_canonical_present","not_present","cloud_run_service/models/exemplar_classifier/_old_splits/splits.frozen_curated.json (byte-identical capability)","cloud_run_service/models/exemplar_classifier/_old_splits/splits.frozen_curated.json","canonical test/oracle passes and no caller resolves root/workspace models/exemplar_classifier/_old_splits/splits.frozen_curated.json"
"workspace_and_root_mirror","models/exemplar_classifier/bank_meta.jsonl","data_or_visual_asset","present","byte_identical","byte_identical","discard_duplicate_canonical_present","retain_outside_runtime","cloud_run_service/models/exemplar_classifier/bank_meta.jsonl (byte-identical capability)","models/exemplar_classifier/bank_meta.jsonl","SHA-256 and consumer/provenance audit for models/exemplar_classifier/bank_meta.jsonl before workspace deletion"
"workspace_and_root_mirror","models/exemplar_classifier/label_space.json","data_or_visual_asset","present","byte_identical","byte_identical","discard_duplicate_canonical_present","retain_outside_runtime","cloud_run_service/models/exemplar_classifier/label_space.json (byte-identical capability)","models/exemplar_classifier/label_space.json","SHA-256 and consumer/provenance audit for models/exemplar_classifier/label_space.json before workspace deletion"
"workspace_and_root_mirror","models/exemplar_classifier/splits.json","data_or_visual_asset","present","byte_identical","byte_identical","discard_duplicate_canonical_present","retain_outside_runtime","cloud_run_service/models/exemplar_classifier/splits.json (byte-identical capability)","models/exemplar_classifier/splits.json","SHA-256 and consumer/provenance audit for models/exemplar_classifier/splits.json before workspace deletion"
"workspace_and_root_mirror","models/exemplar_classifier/thresholds.json","data_or_visual_asset","present","byte_identical","byte_identical","discard_duplicate_canonical_present","retain_outside_runtime","cloud_run_service/models/exemplar_classifier/thresholds.json (byte-identical capability)","models/exemplar_classifier/thresholds.json","SHA-256 and consumer/provenance audit for models/exemplar_classifier/thresholds.json before workspace deletion"
"workspace_and_root_mirror","models/hope_detector/config.json","data_or_visual_asset","present","byte_identical","byte_identical","discard_duplicate_canonical_present","retain_outside_runtime","cloud_run_service/models/hope_detector/config.json (byte-identical capability)","models/hope_detector/config.json","SHA-256 and consumer/provenance audit for models/hope_detector/config.json before workspace deletion"
"workspace_and_root_mirror","models/local_chunk_index/chunk_ids.json","data_or_visual_asset","present","byte_identical","byte_identical","discard_duplicate_canonical_present","retain_outside_runtime","cloud_run_service/models/local_chunk_index/chunk_ids.json (byte-identical capability)","models/local_chunk_index/chunk_ids.json","SHA-256 and consumer/provenance audit for models/local_chunk_index/chunk_ids.json before workspace deletion"
"workspace_and_root_mirror","models/policy_shadow/actions.json","data_or_visual_asset","present","byte_identical","byte_identical","discard_duplicate_canonical_present","retain_outside_runtime","cloud_run_service/models/policy_shadow/actions.json (byte-identical capability)","models/policy_shadow/actions.json","SHA-256 and consumer/provenance audit for models/policy_shadow/actions.json before workspace deletion"
"workspace_and_root_mirror","pacing/__init__.py","runtime_or_support_code","present","byte_identical","byte_identical","discard_duplicate_canonical_present","discard_duplicate_behavior_after_caller_migration","cloud_run_service/pacing/__init__.py (byte-identical capability)","cloud_run_service/pacing/__init__.py","canonical test/oracle passes and no caller resolves root/workspace pacing/__init__.py"
"workspace_and_root_mirror","pacing/ledger.py","runtime_or_support_code","present","byte_identical","byte_identical","discard_duplicate_canonical_present","discard_duplicate_behavior_after_caller_migration","cloud_run_service/pacing/ledger.py (byte-identical capability)","cloud_run_service/pacing/ledger.py","canonical test/oracle passes and no caller resolves root/workspace pacing/ledger.py"
"workspace_and_root_mirror","pacing/pacing_controller.py","runtime_or_support_code","present","byte_identical","byte_identical","discard_duplicate_canonical_present","discard_duplicate_behavior_after_caller_migration","cloud_run_service/pacing/pacing_controller.py (byte-identical capability)","cloud_run_service/pacing/pacing_controller.py","canonical test/oracle passes and no caller resolves root/workspace pacing/pacing_controller.py"
"workspace_and_root_mirror","pacing/prompts.py","runtime_or_support_code","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","pacing/prompts.py","SHA-256 and consumer/provenance audit for pacing/prompts.py before workspace deletion"
"workspace_and_root_mirror","pacing/triage.py","runtime_or_support_code","present","byte_identical","byte_identical","discard_duplicate_canonical_present","discard_duplicate_behavior_after_caller_migration","cloud_run_service/pacing/triage.py (byte-identical capability)","cloud_run_service/pacing/triage.py","canonical test/oracle passes and no caller resolves root/workspace pacing/triage.py"
"workspace_and_root_mirror","parent_dashboard.py","runtime_or_support_code","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","parent_dashboard.py","SHA-256 and consumer/provenance audit for parent_dashboard.py before workspace deletion"
"workspace_and_root_mirror","pdf_vision.py","runtime_or_support_code","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","pdf_vision.py","SHA-256 and consumer/provenance audit for pdf_vision.py before workspace deletion"
"workspace_and_root_mirror","pedagogy_enrich.py","runtime_or_support_code","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","pedagogy_enrich.py","SHA-256 and consumer/provenance audit for pedagogy_enrich.py before workspace deletion"
"workspace_and_root_mirror","perception/__init__.py","runtime_or_support_code","present","byte_identical","byte_identical","discard_duplicate_canonical_present","discard_duplicate_behavior_after_caller_migration","cloud_run_service/perception/__init__.py (byte-identical capability)","cloud_run_service/perception/__init__.py","canonical test/oracle passes and no caller resolves root/workspace perception/__init__.py"
"workspace_and_root_mirror","perception/build/perception_enums.json","runtime_or_support_code","present","byte_identical","byte_identical","discard_duplicate_canonical_present","discard_duplicate_behavior_after_caller_migration","cloud_run_service/perception/build/perception_enums.json (byte-identical capability)","cloud_run_service/perception/build/perception_enums.json","canonical test/oracle passes and no caller resolves root/workspace perception/build/perception_enums.json"
